"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"03/04/2021 12:40:21","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:40:21","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:40:23","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","71","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 1116, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:24","84","Network","DNS","Name Resolve Failed","Simple Note String","Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","failed in DNS resolve sonicsandboxmia.global.sonicwall.com","Failed to resolve name",""
"03/04/2021 12:40:38","406","VPN","VPN IKE","Duplicate Packet Dropped","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","drop","","VPN Policy: Baton Rouge","Received packet retransmission. Drop duplicate packet",""
"03/04/2021 12:40:39","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 42519, Destination: 51.104.162.168, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:41","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","76","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 1258, Destination: 172.16.250.228, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:41","930","VPN","VPN IKE","Initiator: Peer Timeout - Retransmitting","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Remote party Timeout - Retransmitting IKE Request.",""
"03/04/2021 12:40:41","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:40:41","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:40:42","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","76","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 1258, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:50","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","96","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 10240, Destination: 172.16.250.38, 137, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:51","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 48159, Destination: 3.230.217.116, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:52","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 63859, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:53","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 2426, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:54","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 46383, Destination: 34.202.24.13, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:55","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 65240, Destination: 13.226.178.34, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:57","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 7537, Destination: 172.16.250.228, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:40:58","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 7537, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:41:00","1010","Users","Radius Authentication","Using LDAP Without TLS","Simple","Alert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","Using LDAP without TLS - highly insecure",""
"03/04/2021 12:41:02","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","00:E0:81:C3:A5:BE","TYAN COMPUTER CORP.","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.226","137","","","","","10.10.20.255","137","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:41:04","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","00:E0:81:C3:A5:BE","TYAN COMPUTER CORP.","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.226","137","","","","","10.10.20.255","137","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:41:06","662","Wireless","SonicPoint","Non SonicPoint Traffic Drop","Standard","Error","2048","00:E0:81:C3:A5:BE","TYAN COMPUTER CORP.","X3","WLAN","FF:FF:FF:FF:FF:FF","Unknown","","","10.10.20.226","137","","","","","10.10.20.255","137","","","","","udp","","","78","","","","","","","","","","","","","","","drop","","","Drop WLAN traffic from non-SonicPoint devices",""
"03/04/2021 12:41:09","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","76","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 64193, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:41:16","403","VPN","VPN IKE","Negotiation Aborted","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE negotiation aborted due to Timeout",""
"03/04/2021 12:41:16","351","VPN","VPN IKE","IKE Main Mode Started","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Start Main Mode negotiation (Phase 1)",""
"03/04/2021 12:41:16","241","VPN","VPN IKE","VPN No NAT Device Detected","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","NAT Discovery :  No NAT/NAPT device detected between IPsec Security gateways",""
"03/04/2021 12:41:17","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:41:17","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:41:22","930","VPN","VPN IKE","Initiator: Peer Timeout - Retransmitting","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Remote party Timeout - Retransmitting IKE Request.",""
"03/04/2021 12:41:22","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
"03/04/2021 12:41:22","411","VPN","VPN IKE","Notification on Malformed Payload","Standard Note String","Warning","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received notify: PAYLOAD_MALFORMED",""
"03/04/2021 12:41:23","406","VPN","VPN IKE","Duplicate Packet Dropped","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","drop","","VPN Policy: Baton Rouge","Received packet retransmission. Drop duplicate packet",""
"03/04/2021 12:41:23","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 8802, Destination: 12.129.210.53, 443, Protocol: 6-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:41:24","1197","Network","NAT","Connection NAT Mapping","Standard Note String","Notice","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","","","","","","","","NA","","Source: 4.14.22.130, 63116, Destination: 4.2.2.2, 53, Protocol: 17-[Some details are no longer available]","NAT Mapping",""
"03/04/2021 12:41:25","1257","Network","ICMP","ICMPv6 Packets Dropped","Standard Policy","Notice","34525","D4:AD:71:0C:68:19","CISCO SYSTEMS","X8","WAN","33:33:00:00:00:01","Unknown","X8","MULTICAST","fe80::d6ad:71ff:fe0c:6819","","","","","","ff02::1","","","","","","ipv6-icmp","130","0","76","","","","","","","","","","","","","","Service Multicast Listener Query (IPv6)","drop","","err1: policy not found for packet on Zones(WAN -> MULTICAST)","ICMPv6 packet dropped due to policy",""
"03/04/2021 12:41:26","1257","Network","ICMP","ICMPv6 Packets Dropped","Standard Policy","Notice","34525","D4:AD:71:0C:68:19","CISCO SYSTEMS","X8","WAN","33:33:00:00:00:16","Unknown","X8","MULTICAST","fe80::d6ad:71ff:fe0c:6819","","","","","","ff02::16","","","","","","ipv6-icmp","143","0","196","","","","","","","","","","","","","","Service Version 2 Multicast Listener Re","drop","","err1: policy not found for packet on Zones(WAN -> MULTICAST)","ICMPv6 packet dropped due to policy",""
"03/04/2021 12:41:33","406","VPN","VPN IKE","Duplicate Packet Dropped","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","drop","","VPN Policy: Baton Rouge","Received packet retransmission. Drop duplicate packet",""
"03/04/2021 12:41:34","930","VPN","VPN IKE","Initiator: Peer Timeout - Retransmitting","Standard Note String","Information","","","","","","","","","","4.14.22.130","500","","","","","4.31.139.126","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","IKE Initiator: Remote party Timeout - Retransmitting IKE Request.",""
"03/04/2021 12:41:34","605","VPN","VPN IKE","Received Unencrypted Packet","Standard Note String","Warning","","","","","","","","","","4.31.139.126","500","","","","","4.14.22.130","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: Baton Rouge","Received unencrypted packet in crypto active state",""
